Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
154.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,60.0,55.82
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
139.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,60.0,54.87
174.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,25.0,28.6
10.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,25.0,49.86
170.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,25.0,29.43
181.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,25.0,37.85
59.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,60.0,50.41
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
