Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
39.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,25.0,47.64
137.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,60.0,60.68
166.0,370.0,203.5,0.55,14.8,1810.5,0.7,0.3,25.0,30.27
60.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,60.0,58.24
92.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,25.0,44.21
19.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,25.0,47.28
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
216.0,400.0,180.0,0.45,16.0,1804.0,0.7,0.3,60.0,40.78
