Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
236.0,450.0,202.5,0.45,18.0,1731.5,0.7,0.3,60.0,38.63
133.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,60.0,59.86
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
18.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,25.0,48.14
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
137.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,60.0,60.68
24.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,25.0,56.86
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
226.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,60.0,31.24
154.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,60.0,55.82
