Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
203.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,60.0,25.58
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
72.0,440.0,198.0,0.45,17.6,1746.0,0.5,0.5,60.0,55.78
11.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,25.0,46.98
181.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,25.0,37.85
130.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,60.0,55.26
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
226.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,60.0,31.24
217.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,60.0,43.19
202.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,60.0,33.94
