Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
93.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,25.0,48.75
208.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,60.0,41.15
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
148.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,60.0,58.03
176.0,400.0,180.0,0.45,16.0,1804.0,0.7,0.3,25.0,35.76
192.0,440.0,198.0,0.45,17.6,1746.0,0.7,0.3,25.0,34.86
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
175.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,25.0,25.4
130.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,60.0,55.26
