Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
49.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,60.0,64.93
54.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,60.0,52.0
63.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,60.0,49.91
151.0,430.0,258.0,0.6,17.2,1696.0,0.6,0.4,60.0,54.31
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
18.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,25.0,48.14
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
199.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,25.0,20.76
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
195.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,25.0,22.4
