Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
225.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,60.0,43.5
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
13.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,25.0,60.08
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
155.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,60.0,51.98
154.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,60.0,55.82
213.0,390.0,195.0,0.5,15.6,1799.0,0.7,0.3,60.0,43.03
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
