Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
147.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,60.0,56.64
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
45.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,60.0,65.09
39.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,25.0,47.64
171.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,25.0,25.5
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
226.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,60.0,31.24
205.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,60.0,42.72
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
156.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,60.0,56.56
