Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
222.0,410.0,225.5,0.55,16.4,1748.5,0.7,0.3,60.0,31.67
206.0,370.0,203.5,0.55,14.8,1810.5,0.7,0.3,60.0,33.49
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
86.0,370.0,203.5,0.55,14.8,1810.5,0.6,0.4,25.0,46.49
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
28.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,25.0,54.14
207.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,60.0,28.3
204.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,60.0,41.34
118.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,25.0,41.85
