Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
206.0,370.0,203.5,0.55,14.8,1810.5,0.7,0.3,60.0,33.49
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
43.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,60.0,52.4
218.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,60.0,32.12
168.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,25.0,34.79
24.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,25.0,56.86
154.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,60.0,55.82
169.0,380.0,190.0,0.5,15.2,1814.0,0.7,0.3,25.0,36.85
15.0,390.0,234.0,0.6,15.6,1760.0,0.5,0.5,25.0,47.13
