Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
215.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,60.0,27.73
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
21.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,25.0,60.28
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
86.0,370.0,203.5,0.55,14.8,1810.5,0.6,0.4,25.0,46.49
238.0,450.0,247.5,0.55,18.0,1686.5,0.7,0.3,60.0,35.2
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
233.0,440.0,220.0,0.5,17.6,1724.0,0.7,0.3,60.0,44.18
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
199.0,450.0,270.0,0.6,18.0,1664.0,0.7,0.3,25.0,20.76
