Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
50.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,60.0,52.46
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
10.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,25.0,49.86
101.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,25.0,50.43
170.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,25.0,29.43
66.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,60.0,50.64
159.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,60.0,49.83
151.0,430.0,258.0,0.6,17.2,1696.0,0.6,0.4,60.0,54.31
23.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,25.0,47.43
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
