Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
228.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,60.0,39.8
24.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,25.0,56.86
104.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,25.0,46.08
6.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,25.0,50.73
60.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,60.0,58.24
233.0,440.0,220.0,0.5,17.6,1724.0,0.7,0.3,60.0,44.18
110.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,25.0,43.71
201.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,60.0,42.56
11.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,25.0,46.98
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
