Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
175.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,25.0,25.4
208.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,60.0,41.15
155.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,60.0,51.98
18.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,25.0,48.14
92.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,25.0,44.21
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
185.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,25.0,38.16
71.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,60.0,50.93
180.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,25.0,36.24
