Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
21.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,25.0,60.28
225.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,60.0,43.5
162.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,25.0,31.11
196.0,450.0,202.5,0.45,18.0,1731.5,0.7,0.3,25.0,33.81
103.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,25.0,46.5
11.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,25.0,46.98
209.0,380.0,190.0,0.5,15.2,1814.0,0.7,0.3,60.0,42.88
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
231.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,60.0,27.77
