Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
116.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,25.0,45.88
27.0,420.0,252.0,0.6,16.8,1712.0,0.5,0.5,25.0,47.57
87.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,25.0,46.2
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
156.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,60.0,56.56
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
225.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,60.0,43.5
