Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
137.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,60.0,60.68
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
101.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,25.0,50.43
147.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,60.0,56.64
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
87.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,25.0,46.2
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
100.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,25.0,45.48
189.0,430.0,215.0,0.5,17.2,1739.0,0.7,0.3,25.0,38.43
24.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,25.0,56.86
