Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
11.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,25.0,46.98
118.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,25.0,41.85
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
155.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,60.0,51.98
226.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,60.0,31.24
215.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,60.0,27.73
130.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,60.0,55.26
92.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,25.0,44.21
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
