Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
99.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,25.0,46.42
51.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,60.0,51.4
47.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,60.0,51.9
46.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,60.0,52.93
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
48.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,60.0,60.47
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
147.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,60.0,56.64
87.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,25.0,46.2
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
