Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
220.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,60.0,40.59
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
60.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,60.0,58.24
238.0,450.0,247.5,0.55,18.0,1686.5,0.7,0.3,60.0,35.2
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
93.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,25.0,48.75
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
59.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,60.0,50.41
95.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,25.0,46.35
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
