Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
38.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,25.0,48.45
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
47.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,60.0,51.9
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
238.0,450.0,247.5,0.55,18.0,1686.5,0.7,0.3,60.0,35.2
180.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,25.0,36.24
218.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,60.0,32.12
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
204.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,60.0,41.34
135.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,60.0,53.96
