Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
150.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,60.0,57.37
221.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,60.0,43.35
159.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,60.0,49.83
188.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,25.0,35.7
43.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,60.0,52.4
143.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,60.0,55.78
