Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
100.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,25.0,45.48
217.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,60.0,43.19
211.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,60.0,28.01
104.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,25.0,46.08
123.0,360.0,216.0,0.6,14.4,1808.0,0.6,0.4,60.0,51.22
39.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,25.0,47.64
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
163.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,25.0,25.71
51.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,60.0,51.4
