Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
228.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,60.0,39.8
64.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,60.0,57.54
234.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,60.0,33.95
189.0,430.0,215.0,0.5,17.2,1739.0,0.7,0.3,25.0,38.43
166.0,370.0,203.5,0.55,14.8,1810.5,0.7,0.3,25.0,30.27
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
164.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,25.0,34.31
221.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,60.0,43.35
179.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,25.0,25.3
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
