Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
146.0,420.0,231.0,0.55,16.8,1733.0,0.6,0.4,60.0,58.93
115.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,25.0,46.01
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
179.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,25.0,25.3
197.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,25.0,38.96
62.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,60.0,51.07
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
188.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,25.0,35.7
