Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
13.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,25.0,60.08
161.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,25.0,36.19
223.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,60.0,27.16
103.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,25.0,46.5
99.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,25.0,46.42
81.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,25.0,47.92
231.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,60.0,27.77
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
185.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,25.0,38.16
