Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
76.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,60.0,54.97
178.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,25.0,27.77
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
230.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,60.0,32.59
179.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,25.0,25.3
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
21.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,25.0,60.28
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
119.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,25.0,45.68
131.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,60.0,53.05
