Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
210.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,60.0,33.03
194.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,25.0,25.88
28.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,25.0,54.14
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
113.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,25.0,50.89
215.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,60.0,27.73
27.0,420.0,252.0,0.6,16.8,1712.0,0.5,0.5,25.0,47.57
122.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,60.0,53.39
