Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
83.0,360.0,216.0,0.6,14.4,1808.0,0.6,0.4,25.0,43.38
177.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,25.0,37.52
183.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,25.0,25.2
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
159.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,60.0,49.83
155.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,60.0,51.98
154.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,60.0,55.82
151.0,430.0,258.0,0.6,17.2,1696.0,0.6,0.4,60.0,54.31
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
