Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
39.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,25.0,47.64
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
154.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,60.0,55.82
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
118.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,25.0,41.85
38.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,25.0,48.45
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
