Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
175.0,390.0,234.0,0.6,15.6,1760.0,0.7,0.3,25.0,25.4
223.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,60.0,27.16
104.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,25.0,46.08
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
119.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,25.0,45.68
159.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,60.0,49.83
115.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,25.0,46.01
118.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,25.0,41.85
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
