Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
186.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,25.0,26.17
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
35.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,25.0,47.61
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
38.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,25.0,48.45
66.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,60.0,50.64
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
