Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
7.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,25.0,46.84
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
81.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,25.0,47.92
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
154.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,60.0,55.82
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
38.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,25.0,48.45
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
