Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
26.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,25.0,46.48
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
181.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,25.0,37.85
165.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,25.0,36.52
89.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,25.0,47.91
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
117.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,25.0,50.69
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
113.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,25.0,50.89
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
