Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
139.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,60.0,54.87
174.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,25.0,28.6
99.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,25.0,46.42
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
159.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,60.0,49.83
155.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,60.0,51.98
102.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,25.0,45.02
119.0,450.0,270.0,0.6,18.0,1664.0,0.6,0.4,25.0,45.68
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
