Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
130.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,60.0,55.26
88.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,25.0,43.58
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
