Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
95.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,25.0,46.35
188.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,25.0,35.7
48.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,60.0,60.47
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
117.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,25.0,50.69
113.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,25.0,50.89
109.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,25.0,51.04
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
