Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
217.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,60.0,43.19
214.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,60.0,32.58
171.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,25.0,25.5
179.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,25.0,25.3
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
238.0,450.0,247.5,0.55,18.0,1686.5,0.7,0.3,60.0,35.2
198.0,450.0,247.5,0.55,18.0,1686.5,0.7,0.3,25.0,25.71
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
6.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,25.0,50.73
7.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,25.0,46.84
