Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
220.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,60.0,40.59
170.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,25.0,29.43
90.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,25.0,46.12
208.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,60.0,41.15
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
117.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,25.0,50.69
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
113.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,25.0,50.89
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
237.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,60.0,44.49
