Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
40.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,60.0,61.96
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
226.0,420.0,231.0,0.55,16.8,1733.0,0.7,0.3,60.0,31.24
9.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,25.0,59.98
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
38.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,25.0,48.45
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
