Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
198.0,450.0,247.5,0.55,18.0,1686.5,0.7,0.3,25.0,25.71
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
76.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,60.0,54.97
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
237.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,60.0,44.49
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
150.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,60.0,57.37
151.0,430.0,258.0,0.6,17.2,1696.0,0.6,0.4,60.0,54.31
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
117.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,25.0,50.69
