Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
143.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,60.0,55.78
87.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,25.0,46.2
20.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,25.0,56.62
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
23.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,25.0,47.43
16.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,25.0,56.36
24.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,25.0,56.86
28.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,25.0,54.14
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
69.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,60.0,63.47
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
57.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,60.0,64.6
