Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
205.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,60.0,42.72
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
110.0,430.0,236.5,0.55,17.2,1717.5,0.6,0.4,25.0,43.71
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
13.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,25.0,60.08
21.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,25.0,60.28
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
26.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,25.0,46.48
61.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,60.0,64.43
54.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,60.0,52.0
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
