Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
114.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,25.0,42.91
106.0,420.0,231.0,0.55,16.8,1733.0,0.6,0.4,25.0,44.67
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
60.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,60.0,58.24
12.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,25.0,56.1
59.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,60.0,50.41
72.0,440.0,198.0,0.45,17.6,1746.0,0.5,0.5,60.0,55.78
40.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,60.0,61.96
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
48.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,60.0,60.47
