Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
35.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,25.0,47.61
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
57.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,60.0,64.6
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
12.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,25.0,56.1
73.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,60.0,62.65
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
181.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,25.0,37.85
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
50.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,60.0,52.46
152.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,60.0,57.27
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
