Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
201.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,60.0,42.56
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
167.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,25.0,25.6
203.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,60.0,25.58
12.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,25.0,56.1
137.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,60.0,60.68
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
131.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,60.0,53.05
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
69.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,60.0,63.47
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
73.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,60.0,62.65
58.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,60.0,51.54
