Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
48.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,60.0,60.47
84.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,25.0,42.95
180.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,25.0,36.24
73.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,60.0,62.65
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
43.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,60.0,52.4
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
