Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
27.0,420.0,252.0,0.6,16.8,1712.0,0.5,0.5,25.0,47.57
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
10.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,25.0,49.86
71.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,60.0,50.93
31.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,25.0,47.59
130.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,60.0,55.26
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
142.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,60.0,58.06
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
225.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,60.0,43.5
