Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
216.0,400.0,180.0,0.45,16.0,1804.0,0.7,0.3,60.0,40.78
27.0,420.0,252.0,0.6,16.8,1712.0,0.5,0.5,25.0,47.57
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
85.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,25.0,48.47
200.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,60.0,41.53
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
40.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,60.0,61.96
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
