Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
198.0,450.0,247.5,0.55,18.0,1686.5,0.7,0.3,25.0,25.71
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
200.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,60.0,41.53
184.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,25.0,36.69
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
113.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,25.0,50.89
117.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,25.0,50.69
116.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,25.0,45.88
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
38.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,25.0,48.45
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
28.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,25.0,54.14
