Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
106.0,420.0,231.0,0.55,16.8,1733.0,0.6,0.4,25.0,44.67
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
69.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,60.0,63.47
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
156.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,60.0,56.56
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
50.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,60.0,52.46
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
63.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,60.0,49.91
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
61.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,60.0,64.43
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
