Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
225.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,60.0,43.5
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
16.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,25.0,56.36
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
21.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,25.0,60.28
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
