Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
59.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,60.0,50.41
218.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,60.0,32.12
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
223.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,60.0,27.16
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
8.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,25.0,55.85
16.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,25.0,56.36
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
21.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,25.0,60.28
38.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,25.0,48.45
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
101.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,25.0,50.43
