Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
81.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,25.0,47.92
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
61.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,60.0,64.43
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
73.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,60.0,62.65
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
10.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,25.0,49.86
60.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,60.0,58.24
69.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,60.0,63.47
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
49.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,60.0,64.93
133.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,60.0,59.86
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
