Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
130.0,380.0,209.0,0.55,15.2,1795.0,0.6,0.4,60.0,55.26
97.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,25.0,49.59
209.0,380.0,190.0,0.5,15.2,1814.0,0.7,0.3,60.0,42.88
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
85.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,25.0,48.47
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
133.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,60.0,59.86
148.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,60.0,58.03
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
