Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
20.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,25.0,56.62
94.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,25.0,45.75
93.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,25.0,48.75
30.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,25.0,47.15
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
69.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,60.0,63.47
57.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,60.0,64.6
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
40.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,60.0,61.96
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
54.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,60.0,52.0
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
