Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
73.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,60.0,62.65
173.0,390.0,195.0,0.5,15.6,1799.0,0.7,0.3,25.0,37.18
194.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,25.0,25.88
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
40.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,60.0,61.96
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
49.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,60.0,64.93
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
9.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,25.0,59.98
