Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
230.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,60.0,32.59
18.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,25.0,48.14
71.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,60.0,50.93
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
92.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,25.0,44.21
152.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,60.0,57.27
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
134.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,60.0,56.19
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
147.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,60.0,56.64
143.0,410.0,246.0,0.6,16.4,1728.0,0.6,0.4,60.0,55.78
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
