Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
228.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,60.0,39.8
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
237.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,60.0,44.49
28.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,25.0,54.14
109.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,25.0,51.04
69.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,60.0,63.47
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
72.0,440.0,198.0,0.45,17.6,1746.0,0.5,0.5,60.0,55.78
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
73.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,60.0,62.65
51.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,60.0,51.4
58.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,60.0,51.54
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
