Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
218.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,60.0,32.12
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
69.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,60.0,63.47
220.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,60.0,40.59
230.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,60.0,32.59
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
59.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,60.0,50.41
73.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,60.0,62.65
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
40.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,60.0,61.96
57.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,60.0,64.6
49.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,60.0,64.93
13.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,25.0,60.08
