Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
5.0,370.0,185.0,0.5,14.8,1829.0,0.5,0.5,25.0,59.88
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
86.0,370.0,203.5,0.55,14.8,1810.5,0.6,0.4,25.0,46.49
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
21.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,25.0,60.28
61.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,60.0,64.43
54.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,60.0,52.0
57.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,60.0,64.6
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
