Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
79.0,450.0,270.0,0.6,18.0,1664.0,0.5,0.5,60.0,53.79
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
133.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,60.0,59.86
107.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,25.0,46.57
123.0,360.0,216.0,0.6,14.4,1808.0,0.6,0.4,60.0,51.22
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
229.0,430.0,215.0,0.5,17.2,1739.0,0.7,0.3,60.0,43.84
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
225.0,420.0,210.0,0.5,16.8,1754.0,0.7,0.3,60.0,43.5
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
156.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,60.0,56.56
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
69.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,60.0,63.47
