Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
216.0,400.0,180.0,0.45,16.0,1804.0,0.7,0.3,60.0,40.78
89.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,25.0,47.91
127.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,60.0,52.13
210.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,60.0,33.03
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
131.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,60.0,53.05
51.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,60.0,51.4
142.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,60.0,58.06
137.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,60.0,60.68
96.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,25.0,44.85
57.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,60.0,64.6
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
53.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,60.0,64.76
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
