Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
233.0,440.0,220.0,0.5,17.6,1724.0,0.7,0.3,60.0,44.18
179.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,25.0,25.3
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
51.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,60.0,51.4
15.0,390.0,234.0,0.6,15.6,1760.0,0.5,0.5,25.0,47.13
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
12.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,25.0,56.1
60.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,60.0,58.24
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
